itemId,itemName,itemLvl,quality,qualityName,classId,classIdName,subClassId,inventorySlot,inventorySlotName,crmRarity,crmSlot,slotType
22255,Magma Forged Band,57,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22256,Mana Shaping Handwraps,57,3,Rare,4,Armor,1,10,Hands,257260001,257260003,Cloth
22257,Bloodclot Band,57,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22266,Flarethorn,57,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
22267,Spellweaver's Turban,63,3,Rare,4,Armor,1,1,Head,257260001,257260002,Cloth
22268,Draconic Infused Emblem,63,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
22269,Shadow Prowler's Cloak,63,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22270,Entrenching Boots,55,3,Rare,4,Armor,4,8,Feet,257260001,257260003,Plate
22271,Leggings of Frenzied Magic,57,3,Rare,4,Armor,2,7,Legs,257260001,257260002,Leather
22272,Forest's Embrace,52,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
22273,Moonshadow Hood,52,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
22274,Grizzled Pelt,52,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
22275,Firemoss Boots,57,3,Rare,4,Armor,2,8,Feet,257260001,257260003,Leather
22301,Ironweave Robe,63,3,Rare,4,Armor,1,5,Chest,257260001,257260002,Cloth
22302,Ironweave Cowl,63,3,Rare,4,Armor,1,1,Head,257260001,257260002,Cloth
22303,Ironweave Pants,62,3,Rare,4,Armor,1,7,Legs,257260001,257260002,Cloth
22304,Ironweave Gloves,61,3,Rare,4,Armor,1,10,Hands,257260001,257260003,Cloth
22305,Ironweave Mantle,61,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
22306,Ironweave Belt,61,3,Rare,4,Armor,1,6,Waist,257260001,257260003,Cloth
22307,Pattern: Enchanted Mageweave Pouch,45,1,Common,9,Recipes,2,0,,257260004,257260004,
22308,Pattern: Enchanted Runecloth Bag,55,1,Common,9,Recipes,2,0,,257260004,257260004,
22309,Pattern: Big Bag of Enchantment,65,2,Uncommon,9,Recipes,2,0,,257260000,257260004,
22310,Pattern: Cenarion Herb Bag,55,1,Common,9,Recipes,2,0,,257260004,257260004,
22311,Ironweave Boots,61,3,Rare,4,Armor,1,8,Feet,257260001,257260003,Cloth
22312,Pattern: Satchel of Cenarius,65,1,Common,9,Recipes,2,0,,257260004,257260004,
22313,Ironweave Bracers,61,3,Rare,4,Armor,1,9,Wrist,257260001,257260004,Cloth
22314,Huntsman's Harpoon,61,3,Rare,2,Weapons,6,17,Two-Hand,257260001,257260000,Polearm
22315,Hammer of Revitalization,61,3,Rare,2,Weapons,4,21,Main Hand,257260001,257260001,Mace
22317,Lefty's Brass Knuckle,61,3,Rare,2,Weapons,13,13,One-Hand,257260001,257260001,Fist Weapon
22318,Malgen's Long Bow,61,3,Rare,2,Weapons,2,15,Ranged,257260001,257260006,Bow
22319,Tome of Divine Right,61,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
22321,Heart of Wyrmthalak,61,3,Rare,4,Armor,-4,12,Trinket,257260001,257260003,
22322,The Jaw Breaker,61,3,Rare,2,Weapons,4,13,One-Hand,257260001,257260001,Mace
22324,Winter Kimchi,55,1,Common,0,Consumables,0,0,,257260004,257260004,
22325,Belt of the Trickster,61,3,Rare,4,Armor,2,6,Waist,257260001,257260003,Leather
22326,Amalgam's Band,63,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22327,Amulet of the Redeemed,63,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
22328,Legplates of Vigilance,63,3,Rare,4,Armor,4,7,Legs,257260001,257260002,Plate
22329,Scepter of Interminable Focus,63,3,Rare,4,Armor,-5,23,Held In Off-hand,257260001,257260004,
22330,Shroud of Arcane Mastery,61,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22331,Band of the Steadfast Hero,62,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22332,Blade of Necromancy,62,3,Rare,2,Weapons,7,21,Main Hand,257260001,257260001,Sword
22333,Hammer of Divine Might,62,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
22334,Band of Mending,62,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22335,Lord Valthalak's Staff of Command,63,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
22336,Draconian Aegis of the Legion,63,3,Rare,4,Armor,6,14,Shield,257260001,257260005,Shield
22337,Shroud of Domination,63,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22339,Rune Band of Wizardry,63,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22340,Pendant of Celerity,63,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
22342,Leggings of Torment,63,3,Rare,4,Armor,1,7,Legs,257260001,257260002,Cloth
22343,Handguards of Savagery,63,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
22345,Totem of Rebirth,62,3,Rare,4,Armor,9,28,Relic,257260001,257260004,Totem
22347,Fahrad's Reloading Repeater,65,3,Rare,2,Weapons,18,15,Ranged,257260001,257260006,Crossbow
22348,Doomulus Prime,65,3,Rare,2,Weapons,5,17,Two-Hand,257260001,257260000,Mace
22349,Desecrated Breastplate,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22350,Desecrated Tunic,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22351,Desecrated Robe,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22352,Desecrated Legplates,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22353,Desecrated Helmet,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22354,Desecrated Pauldrons,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22355,Desecrated Bracers,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22356,Desecrated Waistguard,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22357,Desecrated Gauntlets,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22358,Desecrated Sabatons,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22359,Desecrated Legguards,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22360,Desecrated Headpiece,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22361,Desecrated Spaulders,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22362,Desecrated Wristguards,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22363,Desecrated Girdle,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22364,Desecrated Handguards,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22365,Desecrated Boots,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22366,Desecrated Leggings,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22367,Desecrated Circlet,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22368,Desecrated Shoulderpads,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22369,Desecrated Bindings,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22370,Desecrated Belt,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22371,Desecrated Gloves,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22372,Desecrated Sandals,60,4,Epic,15,Miscellaneous,-2,0,,257260002,257260004,
22373,Wartorn Leather Scrap,60,3,Rare,15,Miscellaneous,0,0,,257260001,257260004,
22374,Wartorn Chain Scrap,60,3,Rare,15,Miscellaneous,0,0,,257260001,257260004,
22375,Wartorn Plate Scrap,60,3,Rare,15,Miscellaneous,0,0,,257260001,257260004,
22376,Wartorn Cloth Scrap,60,3,Rare,15,Miscellaneous,0,0,,257260001,257260004,
22377,The Thunderwood Poker,65,3,Rare,2,Weapons,15,13,One-Hand,257260001,257260001,Dagger
22378,Ravenholdt Slicer,65,3,Rare,2,Weapons,7,13,One-Hand,257260001,257260001,Sword
22379,Shivsprocket's Shiv,65,3,Rare,2,Weapons,15,21,Main Hand,257260001,257260001,Dagger
22380,Simone's Cultivating Hammer,65,3,Rare,2,Weapons,4,21,Main Hand,257260001,257260001,Mace
22383,Sageblade,64,4,Epic,2,Weapons,7,21,Main Hand,257260002,257260001,Sword
22384,Persuader,63,4,Epic,2,Weapons,4,21,Main Hand,257260002,257260001,Mace
22385,Titanic Leggings,60,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22388,Plans: Titanic Leggings,61,4,Epic,9,Recipes,4,0,,257260002,257260004,Plate
22389,Plans: Sageblade,64,4,Epic,9,Recipes,4,0,,257260002,257260004,Sword
22390,Plans: Persuader,63,4,Epic,9,Recipes,4,0,,257260002,257260004,Mace
22391,Monster - Staff  Lord Valthalak,63,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
22392,Formula: Enchant 2H Weapon - Agility,58,1,Common,9,Recipes,8,0,,257260004,257260004,
22393,Codex: Prayer of Shadow Protection,60,3,Rare,9,Recipes,0,0,,257260001,257260004,
22394,Staff of Metanoia,62,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
22395,Totem of Rage,57,3,Rare,4,Armor,9,28,Relic,257260001,257260004,Totem
22396,Totem of Life,78,4,Epic,4,Armor,9,28,Relic,257260002,257260004,Totem
22397,Idol of Ferocity,57,3,Rare,4,Armor,8,28,Relic,257260001,257260004,Idol
22398,Idol of Rejuvenation,62,3,Rare,4,Armor,8,28,Relic,257260001,257260004,Idol
22399,Idol of Health,78,4,Epic,4,Armor,8,28,Relic,257260002,257260004,Idol
22400,Libram of Truth,57,3,Rare,4,Armor,7,28,Relic,257260001,257260004,Libram
22401,Libram of Hope,62,3,Rare,4,Armor,7,28,Relic,257260001,257260004,Libram
22402,Libram of Grace,78,4,Epic,4,Armor,7,28,Relic,257260002,257260004,Libram
22403,Diana's Pearl Necklace,61,3,Rare,4,Armor,-3,2,Neck,257260001,257260004,
22404,Willey's Back Scratcher,61,3,Rare,2,Weapons,13,21,Main Hand,257260001,257260001,Fist Weapon
22405,Mantle of the Scarlet Crusade,61,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
22406,Redemption,61,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
22407,Helm of the New Moon,61,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
22408,Ritssyn's Wand of Bad Mojo,63,3,Rare,2,Weapons,19,15,Ranged,257260001,257260004,Wand
22409,Tunic of the Crescent Moon,63,3,Rare,4,Armor,2,5,Chest,257260001,257260002,Leather
22410,Gauntlets of Deftness,63,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
22411,Helm of the Executioner,63,3,Rare,4,Armor,4,1,Head,257260001,257260002,Plate
22412,Thuzadin Mantle,63,3,Rare,4,Armor,1,3,Shoulder,257260001,257260003,Cloth
22416,Dreadnaught Breastplate,92,4,Epic,4,Armor,4,5,Chest,257260002,257260002,Plate
22417,Dreadnaught Legplates,88,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22418,Dreadnaught Helmet,88,4,Epic,4,Armor,4,1,Head,257260002,257260002,Plate
22419,Dreadnaught Pauldrons,86,4,Epic,4,Armor,4,3,Shoulder,257260002,257260003,Plate
22420,Dreadnaught Sabatons,86,4,Epic,4,Armor,4,8,Feet,257260002,257260003,Plate
22421,Dreadnaught Gauntlets,88,4,Epic,4,Armor,4,10,Hands,257260002,257260003,Plate
22422,Dreadnaught Waistguard,88,4,Epic,4,Armor,4,6,Waist,257260002,257260003,Plate
22423,Dreadnaught Bracers,88,4,Epic,4,Armor,4,9,Wrist,257260002,257260004,Plate
22424,Redemption Wristguards,88,4,Epic,4,Armor,4,9,Wrist,257260002,257260004,Plate
22425,Redemption Tunic,92,4,Epic,4,Armor,4,5,Chest,257260002,257260002,Plate
22426,Redemption Handguards,88,4,Epic,4,Armor,4,10,Hands,257260002,257260003,Plate
22427,Redemption Legguards,88,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22428,Redemption Headpiece,88,4,Epic,4,Armor,4,1,Head,257260002,257260002,Plate
22429,Redemption Spaulders,86,4,Epic,4,Armor,4,3,Shoulder,257260002,257260003,Plate
22430,Redemption Boots,86,4,Epic,4,Armor,4,8,Feet,257260002,257260003,Plate
22431,Redemption Girdle,88,4,Epic,4,Armor,4,6,Waist,257260002,257260003,Plate
22433,Don Mauricio's Band of Domination,63,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22436,Cryptstalker Tunic,92,4,Epic,4,Armor,3,5,Chest,257260002,257260002,Mail
22437,Cryptstalker Legguards,88,4,Epic,4,Armor,3,7,Legs,257260002,257260002,Mail
22438,Cryptstalker Headpiece,88,4,Epic,4,Armor,3,1,Head,257260002,257260002,Mail
22439,Cryptstalker Spaulders,86,4,Epic,4,Armor,3,3,Shoulder,257260002,257260003,Mail
22440,Cryptstalker Boots,86,4,Epic,4,Armor,3,8,Feet,257260002,257260003,Mail
22441,Cryptstalker Handguards,88,4,Epic,4,Armor,3,10,Hands,257260002,257260003,Mail
22442,Cryptstalker Girdle,88,4,Epic,4,Armor,3,6,Waist,257260002,257260003,Mail
22443,Cryptstalker Wristguards,88,4,Epic,4,Armor,3,9,Wrist,257260002,257260004,Mail
22458,Moonshadow Stave,52,3,Rare,2,Weapons,10,17,Two-Hand,257260001,257260000,Staff
22464,Earthshatter Tunic,92,4,Epic,4,Armor,3,5,Chest,257260002,257260002,Mail
22465,Earthshatter Legguards,88,4,Epic,4,Armor,3,7,Legs,257260002,257260002,Mail
22466,Earthshatter Headpiece,88,4,Epic,4,Armor,3,1,Head,257260002,257260002,Mail
22467,Earthshatter Spaulders,86,4,Epic,4,Armor,3,3,Shoulder,257260002,257260003,Mail
22468,Earthshatter Boots,86,4,Epic,4,Armor,3,8,Feet,257260002,257260003,Mail
22469,Earthshatter Handguards,88,4,Epic,4,Armor,3,10,Hands,257260002,257260003,Mail
22470,Earthshatter Girdle,88,4,Epic,4,Armor,3,6,Waist,257260002,257260003,Mail
22471,Earthshatter Wristguards,88,4,Epic,4,Armor,3,9,Wrist,257260002,257260004,Mail
22472,Boots of Ferocity,61,3,Rare,4,Armor,2,8,Feet,257260001,257260003,Leather
22476,Bonescythe Breastplate,92,4,Epic,4,Armor,2,5,Chest,257260002,257260002,Leather
22477,Bonescythe Legplates,88,4,Epic,4,Armor,2,7,Legs,257260002,257260002,Leather
22478,Bonescythe Helmet,88,4,Epic,4,Armor,2,1,Head,257260002,257260002,Leather
22479,Bonescythe Pauldrons,86,4,Epic,4,Armor,2,3,Shoulder,257260002,257260003,Leather
22480,Bonescythe Sabatons,86,4,Epic,4,Armor,2,8,Feet,257260002,257260003,Leather
22481,Bonescythe Gauntlets,88,4,Epic,4,Armor,2,10,Hands,257260002,257260003,Leather
22482,Bonescythe Waistguard,88,4,Epic,4,Armor,2,6,Waist,257260002,257260003,Leather
22483,Bonescythe Bracers,88,4,Epic,4,Armor,2,9,Wrist,257260002,257260004,Leather
22488,Dreamwalker Tunic,92,4,Epic,4,Armor,2,5,Chest,257260002,257260002,Leather
22489,Dreamwalker Legguards,88,4,Epic,4,Armor,2,7,Legs,257260002,257260002,Leather
22490,Dreamwalker Headpiece,88,4,Epic,4,Armor,2,1,Head,257260002,257260002,Leather
22491,Dreamwalker Spaulders,86,4,Epic,4,Armor,2,3,Shoulder,257260002,257260003,Leather
22492,Dreamwalker Boots,86,4,Epic,4,Armor,2,8,Feet,257260002,257260003,Leather
22493,Dreamwalker Handguards,88,4,Epic,4,Armor,2,10,Hands,257260002,257260003,Leather
22494,Dreamwalker Girdle,88,4,Epic,4,Armor,2,6,Waist,257260002,257260003,Leather
22495,Dreamwalker Wristguards,88,4,Epic,4,Armor,2,9,Wrist,257260002,257260004,Leather
22496,Frostfire Robe,92,4,Epic,4,Armor,1,5,Chest,257260002,257260002,Cloth
22497,Frostfire Leggings,88,4,Epic,4,Armor,1,7,Legs,257260002,257260002,Cloth
22498,Frostfire Circlet,88,4,Epic,4,Armor,1,1,Head,257260002,257260002,Cloth
22499,Frostfire Shoulderpads,86,4,Epic,4,Armor,1,3,Shoulder,257260002,257260003,Cloth
22500,Frostfire Sandals,86,4,Epic,4,Armor,1,8,Feet,257260002,257260003,Cloth
22501,Frostfire Gloves,88,4,Epic,4,Armor,1,10,Hands,257260002,257260003,Cloth
22502,Frostfire Belt,88,4,Epic,4,Armor,1,6,Waist,257260002,257260003,Cloth
22503,Frostfire Bindings,88,4,Epic,4,Armor,1,9,Wrist,257260002,257260004,Cloth
22504,Plagueheart Robe,92,4,Epic,4,Armor,1,5,Chest,257260002,257260002,Cloth
22505,Plagueheart Leggings,88,4,Epic,4,Armor,1,7,Legs,257260002,257260002,Cloth
22506,Plagueheart Circlet,88,4,Epic,4,Armor,1,1,Head,257260002,257260002,Cloth
22507,Plagueheart Shoulderpads,86,4,Epic,4,Armor,1,3,Shoulder,257260002,257260003,Cloth
22508,Plagueheart Sandals,86,4,Epic,4,Armor,1,8,Feet,257260002,257260003,Cloth
22509,Plagueheart Gloves,88,4,Epic,4,Armor,1,10,Hands,257260002,257260003,Cloth
22510,Plagueheart Belt,88,4,Epic,4,Armor,1,6,Waist,257260002,257260003,Cloth
22511,Plagueheart Bindings,88,4,Epic,4,Armor,1,9,Wrist,257260002,257260004,Cloth
22512,Robe of Faith,92,4,Epic,4,Armor,1,5,Chest,257260002,257260002,Cloth
22513,Leggings of Faith,88,4,Epic,4,Armor,1,7,Legs,257260002,257260002,Cloth
22514,Circlet of Faith,88,4,Epic,4,Armor,1,1,Head,257260002,257260002,Cloth
22515,Shoulderpads of Faith,86,4,Epic,4,Armor,1,3,Shoulder,257260002,257260003,Cloth
22516,Sandals of Faith,86,4,Epic,4,Armor,1,8,Feet,257260002,257260003,Cloth
22517,Gloves of Faith,88,4,Epic,4,Armor,1,10,Hands,257260002,257260003,Cloth
22518,Belt of Faith,88,4,Epic,4,Armor,1,6,Waist,257260002,257260003,Cloth
22519,Bindings of Faith,88,4,Epic,4,Armor,1,9,Wrist,257260002,257260004,Cloth
22520,The Phylactery of Kel'Thuzad,60,4,Epic,12,Quest,0,0,,257260002,257260004,
22589,Atiesh  Greatstaff of the Guardian,90,5,Legendary,2,Weapons,10,17,Two-Hand,257260003,257260000,Staff
22600,Craftsman's Writ - Dense Weightstone,60,1,Common,12,Quest,0,0,,257260004,257260004,
22601,Craftsman's Writ - Imperial Plate Chest,60,1,Common,12,Quest,0,0,,257260004,257260004,
22602,Craftsman's Writ - Volcanic Hammer,60,1,Common,12,Quest,0,0,,257260004,257260004,
22603,Craftsman's Writ - Huge Thorium Battleaxe,60,1,Common,12,Quest,0,0,,257260004,257260004,
22604,Craftsman's Writ - Radiant Circlet,60,1,Common,12,Quest,0,0,,257260004,257260004,
22605,Craftsman's Writ - Wicked Leather Headband,60,1,Common,12,Quest,0,0,,257260004,257260004,
22606,Craftsman's Writ - Rugged Armor Kit,60,1,Common,12,Quest,0,0,,257260004,257260004,
22607,Craftsman's Writ - Wicked Leather Belt,60,1,Common,12,Quest,0,0,,257260004,257260004,
22608,Craftsman's Writ - Runic Leather Pants,60,1,Common,12,Quest,0,0,,257260004,257260004,
22609,Craftsman's Writ - Brightcloth Pants,60,1,Common,12,Quest,0,0,,257260004,257260004,
22610,Craftsman's Writ - Runecloth Boots,60,1,Common,12,Quest,0,0,,257260004,257260004,
22611,Craftsman's Writ - Runecloth Bag,60,1,Common,12,Quest,0,0,,257260004,257260004,
22612,Craftsman's Writ - Runecloth Robe,60,1,Common,12,Quest,0,0,,257260004,257260004,
22613,Craftsman's Writ - Goblin Sapper Charge,60,1,Common,12,Quest,0,0,,257260004,257260004,
22614,Craftsman's Writ - Thorium Grenade,60,1,Common,12,Quest,0,0,,257260004,257260004,
22615,Craftsman's Writ - Gnomish Battle Chicken,60,1,Common,12,Quest,0,0,,257260004,257260004,
22616,Craftsman's Writ - Thorium Tube,60,1,Common,12,Quest,0,0,,257260004,257260004,
22617,Craftsman's Writ - Major Mana Potion,60,1,Common,12,Quest,0,0,,257260004,257260004,
22618,Craftsman's Writ - Major Healing Potion,60,1,Common,12,Quest,0,0,,257260004,257260004,
22619,Craftsman's Writ - Greater Frost Protection Potion,60,1,Common,15,Miscellaneous,0,0,,257260004,257260004,
22620,Craftsman's Writ - Greater Arcane Protection Potion,60,1,Common,12,Quest,0,0,,257260004,257260004,
22621,Craftsman's Writ - Flask of Petrification,60,1,Common,12,Quest,0,0,,257260004,257260004,
22622,Craftsman's Writ - Stonescale Eel,60,1,Common,12,Quest,0,0,,257260004,257260004,
22623,Craftsman's Writ - Plated Armorfish,60,1,Common,12,Quest,0,0,,257260004,257260004,
22624,Craftsman's Writ - Lightning Eel,60,1,Common,12,Quest,0,0,,257260004,257260004,
22625,Craftsman's Writ - Baked Salmon,60,1,Common,15,Miscellaneous,0,0,,257260004,257260004,
22626,Craftsman's Writ - Runn Tum Tuber Surprise,60,1,Common,15,Miscellaneous,0,0,,257260004,257260004,
22630,Atiesh  Greatstaff of the Guardian,90,5,Legendary,2,Weapons,10,17,Two-Hand,257260003,257260000,Staff
22631,Atiesh  Greatstaff of the Guardian,90,5,Legendary,2,Weapons,10,17,Two-Hand,257260003,257260000,Staff
22632,Atiesh  Greatstaff of the Guardian,90,5,Legendary,2,Weapons,10,17,Two-Hand,257260003,257260000,Staff
22635,Savage Guard,60,3,Rare,0,Consumables,6,0,,257260001,257260004,
22636,Ice Guard,60,3,Rare,0,Consumables,6,0,,257260001,257260004,
22637,Primal Hakkari Idol,60,3,Rare,15,Miscellaneous,4,0,,257260001,257260004,
22638,Shadow Guard,60,3,Rare,0,Consumables,6,0,,257260001,257260004,
22651,Outrider's Plate Legguards,65,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22652,Glacial Vest,80,4,Epic,4,Armor,1,5,Chest,257260002,257260002,Cloth
22654,Glacial Gloves,80,4,Epic,4,Armor,1,10,Hands,257260002,257260003,Cloth
22655,Glacial Wrists,80,4,Epic,4,Armor,1,9,Wrist,257260002,257260004,Cloth
22656,The Purifier,60,4,Epic,2,Weapons,3,15,Ranged,257260002,257260006,Gun
22657,Amulet of the Dawn,60,4,Epic,4,Armor,-3,2,Neck,257260002,257260004,
22658,Glacial Cloak,80,4,Epic,4,Armor,-6,16,Back,257260002,257260004,
22659,Medallion of the Dawn,60,4,Epic,4,Armor,-3,2,Neck,257260002,257260004,
22660,Gaea's Embrace,70,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22661,Polar Tunic,80,4,Epic,4,Armor,2,5,Chest,257260002,257260002,Leather
22662,Polar Gloves,80,4,Epic,4,Armor,2,10,Hands,257260002,257260003,Leather
22663,Polar Bracers,80,4,Epic,4,Armor,2,9,Wrist,257260002,257260004,Leather
22664,Icy Scale Breastplate,80,4,Epic,4,Armor,3,5,Chest,257260002,257260002,Mail
22665,Icy Scale Bracers,80,4,Epic,4,Armor,3,9,Wrist,257260002,257260004,Mail
22666,Icy Scale Gauntlets,80,4,Epic,4,Armor,3,10,Hands,257260002,257260003,Mail
22667,Bracers of Hope,60,4,Epic,4,Armor,1,9,Wrist,257260002,257260004,Cloth
22668,Bracers of Subterfuge,60,4,Epic,4,Armor,2,9,Wrist,257260002,257260004,Leather
22669,Icebane Breastplate,80,4,Epic,4,Armor,4,5,Chest,257260002,257260002,Plate
22670,Icebane Gauntlets,80,4,Epic,4,Armor,4,10,Hands,257260002,257260003,Plate
22671,Icebane Bracers,80,4,Epic,4,Armor,4,9,Wrist,257260002,257260004,Plate
22672,Sentinel's Plate Legguards,65,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22673,Outrider's Chain Leggings,65,4,Epic,4,Armor,3,7,Legs,257260002,257260002,Mail
22676,Outrider's Mail Leggings,65,4,Epic,4,Armor,3,7,Legs,257260002,257260002,Mail
22678,Talisman of Ascendance,60,4,Epic,4,Armor,-4,12,Trinket,257260002,257260003,
22679,Supply Bag,60,3,Rare,1,Containers,0,18,Bag,257260001,257260004,
22680,Band of Resolution,66,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22681,Band of Piety,66,3,Rare,4,Armor,-2,11,Finger,257260001,257260004,
22682,Frozen Rune,80,3,Rare,7,Trade Goods,0,0,,257260001,257260004,
22683,Pattern: Gaea's Embrace,70,1,Common,9,Recipes,2,0,,257260004,257260004,
22684,Pattern: Glacial Gloves,80,1,Common,9,Recipes,2,0,,257260004,257260004,Cloth
22685,Pattern: Glacial Cloak,80,1,Common,9,Recipes,2,0,,257260004,257260004,
22686,Pattern: Glacial Vest,80,1,Common,9,Recipes,2,0,,257260004,257260004,Cloth
22687,Pattern: Glacial Wrists,80,1,Common,9,Recipes,2,0,,257260004,257260004,Cloth
22688,Verimonde's Last Resort,66,3,Rare,2,Weapons,15,21,Main Hand,257260001,257260001,Dagger
22689,Sanctified Leather Helm,66,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
22690,Leggings of the Plague Hunter,66,3,Rare,4,Armor,3,7,Legs,257260001,257260002,Mail
22691,Corrupted Ashbringer,86,4,Epic,2,Weapons,8,17,Two-Hand,257260002,257260000,Sword
22692,Pattern: Polar Tunic,80,1,Common,9,Recipes,1,0,,257260004,257260004,Leather
22694,Pattern: Polar Gloves,80,1,Common,9,Recipes,2,0,,257260004,257260004,Leather
22695,Pattern: Polar Bracers,80,1,Common,9,Recipes,2,0,,257260004,257260004,Leather
22696,Pattern: Icy Scale Breastplate,80,1,Common,9,Recipes,1,0,,257260004,257260004,Mail
22697,Pattern: Icy Scale Gauntlets,80,1,Common,9,Recipes,2,0,,257260004,257260004,Mail
22698,Pattern: Icy Scale Bracers,80,1,Common,9,Recipes,2,0,,257260004,257260004,Mail
22699,Icebane Leggings,80,4,Epic,4,Armor,4,7,Legs,257260002,257260002,Plate
22700,Glacial Leggings,80,4,Epic,4,Armor,1,7,Legs,257260002,257260002,Cloth
22701,Polar Leggings,80,4,Epic,4,Armor,2,7,Legs,257260002,257260002,Leather
22702,Icy Scale Leggings,80,4,Epic,4,Armor,3,7,Legs,257260002,257260002,Mail
22703,Plans: Icebane Breastplate,80,1,Common,9,Recipes,4,0,,257260004,257260004,Plate
22704,Plans: Icebane Gauntlets,80,1,Common,9,Recipes,4,0,,257260004,257260004,Plate
22705,Plans: Icebane Bracers,80,1,Common,9,Recipes,4,0,,257260004,257260004,Plate
22707,Ramaladni's Icy Grasp,80,4,Epic,4,Armor,-2,11,Finger,257260002,257260004,
22711,Cloak of the Hakkari Worshipers,68,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22712,Might of the Tribe,68,3,Rare,4,Armor,-6,16,Back,257260001,257260004,
22713,Zulian Scepter of Rites,68,3,Rare,2,Weapons,4,13,One-Hand,257260001,257260001,Mace
22714,Sacrificial Gauntlets,68,3,Rare,4,Armor,4,10,Hands,257260001,257260003,Plate
22715,Gloves of the Tormented,68,3,Rare,4,Armor,3,10,Hands,257260001,257260003,Mail
22716,Belt of Untapped Power,68,3,Rare,4,Armor,1,6,Waist,257260001,257260003,Cloth
22718,Blooddrenched Mask,68,3,Rare,4,Armor,2,1,Head,257260001,257260002,Leather
22719,Omarion's Handbook,60,1,Common,12,Quest,0,0,,257260004,257260004,
22720,Zulian Headdress,68,3,Rare,4,Armor,1,1,Head,257260001,257260002,Cloth
22721,Band of Servitude,65,4,Epic,4,Armor,-2,11,Finger,257260002,257260004,
22722,Seal of the Gurubashi Berserker,65,4,Epic,4,Armor,-2,11,Finger,257260002,257260004,
